sma,clean_names,median_age_male,total_population,male,employed,unemployed,white,black,asian,median_income,harrys_sales_last_month
Moberly, MO,36.5,25207,0.523783076129646,0.489409307875895,0.046638822593477,0.907009957551474,0.05665093029714,0.004562224778831,39316,7.31507818248534
Forrest City, AR,36.3,27642,0.548838723681354,0.427934891334,0.062835318723288,0.442370306056002,0.515917806236886,0.002062079444324,31336,9.37694809156531
Sweetwater, TX,35.6,15082,0.503646731202758,0.546079779917469,0.049432599724897,0.884100251955974,0.041241214693012,0.001193475666357,37342,3.87230387692646
Elkins, WV,41.3,29446,0.518033009576852,0.478857566765579,0.038122321134191,0.97042043061876,0.014093595055356,0.0031583237112,40146,6.29158381687803
Butte-Silver Bow, MT,37.9,34462,0.50983692182694,0.577402735832297,0.04508793746669,0.949915849341303,0.004265567871859,0.005571353955081,37503,12.4322556857996
Craig, CO,35.3,13286,0.524236037934668,0.646182495344507,0.037733999803979,0.928119825380099,0.001881679963872,0.00865572783381,50123,3.66465139632654
Summerville, GA,38.2,25484,0.519541673206718,0.425565081839439,0.052221356196415,0.859009574635065,0.113090566630042,0.005297441531942,32496,4.8782880667072
Palestine, TX,38.4,58084,0.61047792851732,0.419100515892827,0.024567315693127,0.748071758143379,0.211676193099649,0.005870807795606,42511,17.8140858860363
Berlin, NH-VT,46.5,38433,0.511487523742617,0.544418504638447,0.046814523560853,0.965342283974709,0.010329664611142,0.003902895948794,40877,12.3278330249279
Beeville, TX,36.2,32462,0.602242622142813,0.38474025974026,0.030428873452129,0.793882077506007,0.087764155012014,0.00345018791202,41738,12.3507410067783
Raymondville, TX,30.7,22056,0.541167936162495,0.324911452184179,0.036953955135773,0.944731592310482,0.017047515415307,0.000725426187885,27627,6.79804443824065
Arcadia, FL,36.8,34785,0.564237458674716,0.434472732430324,0.052053045883271,0.823745867471611,0.130171050740262,0.005634612620382,36114,12.755181253448
Zapata, TX,26.8,14231,0.504743166327033,0.524726388325902,0.051175516822051,0.982573255568829,0.011383599184878,0,30758,4.49046350113938
Adjuntas, PR,36.1,19188,0.489420471127788,0.279907161803714,0.144496021220159,0.961955388784657,0.009120283510527,0,10550,5.30241065471202
Sterling, CO,36.4,22604,0.547204034684127,0.564409666773129,0.075268817204301,0.923110953813484,0.012696867811007,0.015483985135374,41749,8.25197026702734
Pecos, TX,34.5,13978,0.602446701960223,0.439874832364774,0.029414394278051,0.851266275575905,0.053655744741737,0.005150951495207,44950,3.32091462728497
