"","AGE","NH_WHITE","COMM_PT","H_F1","REG_DAYS","PR_PELIG","E_PELIG","POLITICALC","MESSAGE_A","MOVED_AD","Partition"
"2907",79,63,3,0,5599,0,0,1,1,"N","T"
"2908",46,98,0,0,0,67,80,0,1,"N","T"
"2909",24,67,3,0,2044,0,33,1,1,"Y","T"
"2910",60,54,0,0,2252,0,0,0,1,"Y","V"
"2911",56,85,4,0,8050,0,20,1,1,"Y","T"
"2912",75,31,13,0,6972,0,40,0,1,"Y","V"
"2913",48,85,4,0,3430,33,50,1,1,"N","T"
"2914",58,64,4,0,3452,0,40,1,1,"N","V"
"2915",72,67,3,0,6922,0,0,1,1,"N","T"
"2916",37,23,11,0,3430,67,80,1,1,"Y","T"
"2917",67,85,4,0,1945,0,25,1,1,"N","T"
"2918",27,89,0,0,1636,0,0,0,1,"N","T"
"2919",40,72,10,0,5011,0,10,1,1,"Y","V"
"2920",69,61,0,1,3094,100,100,0,1,"N","T"
"2921",29,85,4,0,3438,0,40,1,1,"Y","T"
"2922",60,88,0,0,14399,67,80,1,1,"Y","T"
"2923",65,97,0,0,0,33,50,1,1,"N","T"
"2924",80,53,2,0,3038,0,44,1,1,"N","T"
"2925",34,58,1,0,5060,0,30,1,1,"Y","V"
"2926",57,89,0,0,7834,67,70,0,1,"N","V"
"2927",68,37,4,0,3284,67,67,1,1,"N","T"
"2928",29,23,11,0,2388,0,13,1,1,"N","V"
"2929",68,87,2,0,3430,0,30,1,1,"Y","T"
"2930",60,91,0,0,12237,0,20,0,1,"N","V"
"2931",40,58,1,0,2531,0,25,1,1,"N","T"
"2932",38,85,4,0,6027,0,0,1,1,"Y","T"
"2933",23,67,3,0,593,0,0,1,1,"Y","V"
"2934",53,67,3,1,12268,67,80,1,1,"Y","V"
"2935",59,87,2,0,0,0,50,1,1,"N","V"
"2936",60,53,2,0,6746,67,70,1,1,"Y","V"
"2937",52,85,4,0,10258,0,50,1,1,"N","T"
"2938",29,58,1,0,3681,0,0,1,1,"N","T"
"2939",37,63,3,0,438,0,0,1,1,"N","V"
"2940",66,61,0,1,3438,67,80,0,1,"Y","T"
"2941",62,72,10,0,1970,0,20,1,1,"N","V"
"2942",47,87,1,0,5093,0,0,0,1,"N","V"
"2943",63,85,4,0,4901,67,80,1,1,"Y","V"
"2944",32,63,3,0,1378,0,25,1,1,"N","T"
"2945",26,64,0,0,2513,0,13,0,1,"N","V"
"2946",64,87,1,0,0,33,60,0,1,"N","T"
"2947",44,37,4,1,1849,0,50,0,1,"Y","T"
"2948",50,88,0,0,565,100,50,0,1,"N","T"
"2949",39,58,1,0,6620,0,0,1,1,"N","V"
"2950",43,87,0,0,1439,50,100,0,1,"N","V"
"2951",74,42,19,0,0,67,70,0,1,"N","T"
"2952",86,61,0,1,2616,0,0,0,1,"Y","T"
"2953",45,88,0,0,6763,0,50,1,1,"N","T"
"2954",81,53,2,0,1758,0,50,1,1,"N","T"
"2955",49,72,10,0,7952,33,40,1,1,"Y","T"
"2956",59,87,1,0,4907,0,30,0,1,"Y","V"
"2957",78,37,4,0,0,33,60,0,1,"N","T"
"2958",55,85,4,0,5837,0,0,1,1,"N","V"
"2959",61,42,17,0,0,67,80,0,1,"Y","T"
"2960",45,23,11,0,6349,0,30,1,1,"N","T"
"2961",42,64,4,0,6117,0,50,1,1,"Y","V"
"2962",43,42,17,1,8950,0,50,0,1,"N","T"
"2963",46,78,5,0,1973,0,60,1,1,"N","T"
"2964",58,23,11,0,218,0,0,1,1,"Y","T"
"2965",20,31,13,0,1126,0,0,0,1,"Y","T"
"2966",50,64,4,0,1827,0,50,1,1,"N","V"
"2967",47,87,2,0,4922,0,30,1,1,"Y","T"
"2968",45,67,3,0,3623,0,10,1,1,"N","T"
"2969",76,82,0,0,4194,67,80,0,1,"N","V"
"2970",57,67,3,1,0,0,30,1,1,"N","T"
"2971",37,63,1,0,6886,0,20,0,1,"N","T"
"2972",59,87,1,0,3812,0,20,0,1,"N","T"
"2973",52,61,0,0,3827,0,50,0,1,"N","V"
"2974",66,53,2,0,6423,0,20,1,1,"Y","T"
"2975",18,64,4,0,441,0,0,1,1,"N","V"
"2976",64,64,4,0,6227,0,50,1,1,"N","T"
"2977",21,87,1,0,532,0,100,0,1,"N","V"
"2978",26,67,3,0,1980,0,60,1,1,"Y","T"
"2979",70,61,0,0,0,0,50,0,1,"Y","V"
"2980",41,37,4,0,4608,0,40,0,1,"N","T"
"2981",50,42,19,0,2001,100,80,0,1,"Y","V"
"2982",21,31,13,0,225,0,0,0,1,"N","T"
"2983",24,42,17,0,265,0,0,0,1,"Y","V"
"2984",55,85,4,0,12237,0,50,1,1,"N","V"
"2985",66,37,4,0,8828,0,50,0,1,"N","V"
"2986",43,37,4,0,1040,0,0,0,1,"N","T"
"2987",69,62,2,0,2156,0,50,1,1,"Y","T"
"2988",78,78,5,0,0,0,10,1,1,"N","T"
"2989",66,76,2,0,3433,0,30,0,1,"N","T"
"2990",21,88,0,0,579,0,0,1,1,"Y","V"
"2991",61,78,5,1,6370,0,0,1,1,"Y","T"
"2992",18,87,0,0,622,0,0,0,1,"N","V"
"2993",21,61,0,0,1054,0,50,0,1,"Y","T"
"2994",67,45,0,0,214,0,0,0,1,"Y","T"
"2995",38,42,19,0,6615,0,20,0,1,"Y","T"
"2996",67,74,1,1,9681,0,40,0,1,"N","V"
"2997",61,89,0,0,0,0,60,0,1,"Y","T"
"2998",59,85,4,0,0,0,50,1,1,"Y","T"
"2999",65,85,4,0,0,0,30,1,1,"N","T"
"3000",45,68,1,0,4334,33,30,0,1,"N","V"
"3001",66,64,4,0,1327,0,0,1,1,"N","T"
"3002",40,37,4,0,2944,0,11,0,1,"N","T"
"3003",24,23,11,0,1970,0,40,1,1,"Y","V"
"3004",35,62,2,0,5284,0,0,0,1,"N","V"
"3005",52,78,5,1,5031,0,10,1,1,"Y","T"
"3006",73,98,0,1,0,67,90,0,1,"N","T"
"3007",24,63,3,0,2156,0,17,1,1,"N","T"
"3008",58,37,4,0,1303,0,50,0,1,"N","V"
"3009",74,91,0,1,5174,67,80,0,1,"N","T"
"3010",50,64,4,0,2035,0,17,1,1,"N","V"
"3011",64,91,0,0,2077,0,67,0,1,"N","T"
"3012",67,58,1,0,16620,0,50,0,1,"Y","V"
"3013",56,45,0,0,3254,0,0,0,1,"N","T"
"3014",53,89,0,0,2405,0,13,0,1,"N","V"
"3015",51,88,0,0,6432,0,50,1,1,"Y","T"
"3016",44,89,0,0,1252,0,67,0,1,"N","V"
"3017",64,89,0,0,3203,0,0,0,1,"Y","T"
"3018",65,88,2,1,0,67,70,1,1,"N","V"
"3019",21,87,2,0,521,0,0,1,1,"N","V"
"3020",39,23,11,0,1609,0,0,1,1,"N","T"
"3021",19,88,2,0,578,0,0,1,1,"Y","T"
"3022",48,87,2,0,2184,0,38,1,1,"N","V"
"3023",92,42,17,0,7866,0,10,0,1,"Y","T"
"3024",61,97,0,0,3085,0,22,1,1,"N","T"
"3025",83,67,3,0,1734,0,0,1,1,"N","T"
"3026",57,88,2,0,0,67,80,1,1,"N","T"
"3027",43,87,1,0,7826,0,40,0,1,"N","T"
"3028",74,67,3,0,0,0,60,1,1,"Y","V"
"3029",51,91,0,0,1448,0,25,0,1,"N","T"
"3030",52,76,2,0,10494,33,70,0,1,"N","T"
"3031",26,58,1,0,987,0,0,1,1,"N","T"
"3032",51,83,1,0,7138,0,50,0,1,"N","V"
"3033",46,23,11,0,7253,0,30,1,1,"N","T"
"3034",57,91,0,0,519,0,0,0,1,"N","T"
"3035",29,68,1,0,3442,0,0,0,1,"Y","V"
"3036",47,23,11,0,5838,0,40,1,1,"Y","V"
"3037",43,54,0,1,6390,0,30,0,1,"N","T"
"3038",54,78,5,0,582,0,50,1,1,"N","V"
"3039",41,37,4,0,8383,100,100,0,1,"N","V"
"3040",30,37,4,0,3659,67,80,1,1,"N","T"
"3041",64,63,3,0,6012,33,60,1,1,"Y","V"
"3042",40,83,1,0,6432,0,60,0,1,"N","T"
"3043",39,89,0,1,1945,0,25,0,1,"N","T"
"3044",83,97,0,0,5348,0,60,0,1,"N","T"
"3045",29,58,1,0,2128,0,0,1,1,"Y","T"
"3046",41,78,5,1,6434,0,20,1,1,"Y","T"
"3047",69,85,4,0,7812,67,70,1,1,"Y","T"
"3048",86,67,3,0,3430,33,70,1,1,"N","V"
"3049",52,64,4,1,7635,0,50,1,1,"N","T"
"3050",43,62,2,0,1468,0,50,0,1,"N","T"
"3051",71,54,0,1,16671,100,90,0,1,"Y","T"
"3052",50,42,19,1,7314,67,80,0,1,"Y","V"
"3053",75,85,4,0,6755,0,20,1,1,"Y","V"
"3054",48,42,19,0,2308,0,13,0,1,"N","T"
"3055",39,63,3,0,6083,0,30,1,1,"N","T"
"3056",39,74,1,0,6320,0,20,0,1,"N","V"
"3057",24,92,4,0,2498,0,0,1,1,"Y","T"
"3058",60,63,3,0,7190,0,50,0,1,"N","T"
"3059",71,89,0,0,5655,0,20,0,1,"Y","T"
"3060",42,58,1,0,8828,0,30,1,1,"Y","V"
"3061",76,87,2,0,1970,50,80,1,1,"N","T"
"3062",20,85,4,0,636,0,50,1,1,"N","T"
"3063",23,64,4,0,1680,0,50,1,1,"Y","V"
"3064",54,85,4,0,7900,33,70,1,1,"N","T"
"3065",82,23,11,0,0,33,70,1,1,"Y","T"
"3066",45,88,0,0,2416,33,75,0,1,"N","V"
"3067",75,58,1,0,0,33,70,1,1,"Y","T"
"3068",36,76,2,0,6977,0,40,0,1,"N","T"
"3069",92,42,17,0,19512,0,30,0,1,"N","V"
"3070",51,62,2,0,2910,0,33,0,1,"N","V"
"3071",57,58,1,0,6409,0,50,0,1,"N","T"
"3072",82,67,3,0,5174,33,60,1,1,"Y","T"
"3073",73,87,0,1,0,33,70,0,1,"Y","T"
"3074",80,88,0,0,0,100,100,1,1,"N","V"
"3075",59,64,4,0,0,0,60,1,1,"Y","V"
"3076",44,37,4,0,1992,0,40,0,1,"N","T"
"3077",27,63,3,1,3387,0,33,1,1,"Y","V"
"3078",49,88,2,0,6356,0,20,1,1,"N","V"
"3079",49,87,2,0,8064,100,90,1,1,"Y","V"
"3080",28,88,0,0,3437,0,50,1,1,"Y","T"
"3081",35,88,0,0,2161,0,33,0,1,"N","V"
"3082",63,42,17,0,7825,0,50,0,1,"N","T"
"3083",69,42,17,0,8006,0,20,0,1,"N","T"
"3084",36,83,1,0,6955,0,20,1,1,"N","T"
"3085",20,68,1,0,564,0,50,0,1,"Y","V"
"3086",84,76,0,0,7999,0,0,0,1,"Y","T"
"3087",91,42,17,0,19512,0,50,0,1,"Y","T"
"3088",59,97,0,0,0,0,50,1,1,"N","V"
"3089",52,23,11,0,7812,0,40,1,1,"Y","T"
"3090",23,62,2,0,1070,0,50,0,1,"Y","V"
"3091",36,58,1,0,330,0,0,1,1,"N","T"
"3092",75,74,1,0,19584,33,70,3,1,"Y","V"
"3093",66,58,5,0,0,67,80,0,1,"N","T"
"3094",46,98,0,0,2805,0,22,1,1,"N","T"
"3095",67,88,2,0,0,0,50,1,1,"N","V"
"3096",68,45,0,0,0,0,50,0,1,"N","T"
"3097",67,42,17,0,6500,0,0,0,1,"Y","T"
"3098",29,62,2,0,3450,0,10,1,1,"Y","V"
"3099",64,23,11,0,1043,0,50,1,1,"Y","V"
"3100",59,63,3,0,5444,0,40,1,1,"N","T"
"3101",69,78,1,0,0,100,100,1,1,"N","T"
"3102",57,63,3,0,8034,0,20,1,1,"Y","T"
"3103",52,74,1,0,4892,0,10,0,1,"N","T"
"3104",64,97,0,0,7979,0,50,1,1,"Y","V"
"3105",44,72,10,0,6958,0,0,1,1,"N","T"
"3106",65,97,0,0,8042,67,80,1,1,"Y","T"
"3107",18,68,1,0,531,0,0,0,1,"N","T"
"3108",23,85,4,1,445,0,0,1,1,"N","T"
"3109",73,98,0,0,3639,67,90,1,1,"N","V"
"3110",43,64,4,0,2303,33,63,1,1,"N","T"
"3111",45,62,2,0,6353,0,30,0,1,"Y","T"
"3112",59,76,2,1,4578,67,80,0,1,"Y","V"
"3113",68,63,1,0,711,0,50,0,1,"N","T"
"3114",59,42,17,0,587,100,100,0,1,"Y","V"
"3115",28,54,0,1,1761,0,0,0,1,"N","T"
"3116",59,97,0,0,0,0,30,1,1,"Y","V"
"3117",77,78,1,0,15299,33,60,1,1,"N","V"
"3118",53,62,2,0,5930,0,20,0,1,"Y","T"
"3119",54,85,4,0,0,0,40,1,1,"Y","T"
"3120",69,87,2,0,0,100,100,1,1,"N","V"
"3121",37,76,2,1,2162,0,0,0,1,"N","V"
"3122",77,78,1,0,16671,0,0,0,1,"N","T"
"3123",58,67,3,0,9103,33,70,1,1,"N","T"
"3124",33,87,1,0,4162,0,10,0,1,"Y","T"
"3125",43,88,0,0,992,0,50,0,1,"N","T"
"3126",43,58,1,1,1684,0,0,1,1,"Y","V"
"3127",57,67,3,0,0,0,40,1,1,"N","T"
"3128",69,45,0,0,0,33,60,0,1,"Y","T"
"3129",56,88,2,0,8540,100,90,1,1,"Y","T"
"3130",21,88,0,0,538,0,100,0,1,"Y","T"
"3131",81,85,4,0,0,0,30,1,1,"N","T"
"3132",55,74,1,0,7293,0,30,0,1,"N","T"
"3133",37,87,2,0,1163,0,0,1,1,"Y","V"
"3134",45,88,2,0,3147,0,44,1,1,"N","V"
"3135",46,87,2,0,5552,33,80,0,1,"N","T"
"3136",26,76,0,1,368,0,0,0,1,"Y","T"
"3137",58,42,17,0,678,0,50,0,1,"N","T"
"3138",74,91,0,0,16682,0,50,0,1,"N","T"
"3139",41,78,1,0,3430,0,40,0,1,"N","T"
"3140",67,63,3,0,0,33,70,1,1,"N","T"
"3141",49,92,4,0,586,0,50,1,1,"N","T"
"3142",20,64,4,0,720,0,50,1,1,"Y","T"
"3143",76,91,0,0,977,0,50,0,1,"N","V"
"3144",63,54,0,0,1420,0,0,0,1,"N","T"
"3145",42,87,1,0,7869,33,60,0,1,"N","V"
"3146",84,42,19,0,0,0,40,0,1,"Y","T"
"3147",61,88,2,0,11507,67,80,0,1,"Y","T"
"3148",27,83,1,0,1986,0,0,0,1,"N","T"
"3149",35,87,1,0,3770,0,10,0,1,"N","T"
"3150",84,76,2,0,12968,67,90,1,1,"N","T"
"3151",73,69,0,0,6612,33,70,0,1,"N","V"
"3152",34,23,11,0,1078,0,0,1,1,"N","T"
"3153",52,31,13,0,7832,0,20,0,1,"N","V"
"3154",34,62,2,0,4628,0,10,0,1,"Y","V"
"3155",32,97,0,0,3268,0,0,1,1,"Y","V"
"3156",54,89,0,1,8064,0,40,0,1,"Y","T"
"3157",68,86,0,0,16607,33,70,0,1,"N","V"
"3158",34,37,4,1,5776,0,0,0,1,"N","T"
"3159",28,89,0,1,1993,0,40,0,1,"Y","V"
"3160",52,64,4,0,7272,0,30,1,1,"N","V"
"3161",30,58,1,0,3728,0,50,0,1,"N","V"
"3162",82,91,0,0,6507,0,0,0,1,"N","V"
"3163",21,54,0,0,522,0,100,0,1,"Y","T"
"3164",59,72,10,1,0,0,10,1,1,"N","V"
"3165",90,54,0,1,3387,0,56,0,1,"N","T"
"3166",76,37,4,0,19542,0,60,0,1,"Y","V"
"3167",40,23,11,1,4226,0,40,1,1,"Y","V"
"3168",18,88,2,0,197,0,0,0,1,"N","T"
"3169",59,63,3,0,7181,0,0,1,1,"N","V"
"3170",23,42,17,0,1701,100,100,0,1,"Y","T"
"3171",50,85,4,0,3800,0,30,1,1,"N","V"
"3172",63,78,5,0,0,100,90,1,1,"Y","T"
"3173",19,31,13,0,361,0,0,0,1,"N","V"
"3174",41,76,2,0,3291,67,78,0,1,"N","V"
"3175",28,42,19,0,2489,0,25,0,1,"Y","V"
"3176",53,87,2,0,6073,0,50,1,1,"Y","V"
"3177",53,85,4,0,1324,0,25,1,1,"Y","T"
"3178",30,63,1,0,868,0,0,0,1,"N","T"
"3179",59,72,10,0,4913,0,0,1,1,"N","T"
"3180",66,31,13,0,0,100,90,0,1,"Y","T"
"3181",39,64,4,0,7155,0,50,1,1,"N","T"
"3182",40,78,5,0,6875,0,0,1,1,"Y","T"
"3183",85,88,0,0,0,0,60,1,1,"N","T"
"3184",44,42,19,0,3430,0,20,0,1,"N","T"
"3185",70,76,0,0,0,0,0,0,1,"N","V"
"3186",57,88,0,0,8194,0,20,0,1,"N","T"
"3187",44,91,0,1,6411,0,30,0,1,"Y","V"
"3188",44,58,1,0,9499,0,40,1,1,"N","V"
"3189",49,87,2,0,7864,0,30,1,1,"N","V"
"3190",43,58,1,0,7993,67,70,1,1,"N","V"
"3191",24,54,0,0,2143,0,17,0,1,"Y","T"
"3192",81,45,0,0,0,0,50,0,1,"N","T"
"3193",52,65,2,0,5573,0,0,0,1,"N","V"
"3194",28,76,2,0,650,0,0,0,1,"N","V"
"3195",72,85,4,0,0,0,50,1,1,"N","T"
"3196",53,88,2,0,10989,0,40,1,1,"Y","T"
"3197",32,58,1,0,538,0,0,1,1,"N","V"
"3198",70,42,19,0,6103,0,30,0,1,"Y","V"
"3199",76,88,2,1,0,67,80,1,1,"N","V"
"3200",52,63,3,0,7319,0,0,1,1,"N","T"
"3201",31,64,4,0,1028,0,50,1,1,"Y","V"
"3202",88,78,5,0,0,0,40,0,1,"N","T"
"3203",53,85,4,0,0,0,40,1,1,"Y","V"
"3204",37,91,0,0,482,0,0,0,1,"N","V"
"3205",81,67,3,0,18051,33,60,1,1,"N","T"
"3206",69,89,0,0,5814,67,80,0,1,"Y","T"
"3207",63,37,4,0,12268,33,60,0,1,"N","V"
"3208",49,58,1,0,4887,67,70,1,1,"N","T"
"3209",44,23,11,0,7874,0,30,1,1,"N","T"
"3210",66,62,2,0,9805,0,50,0,1,"N","T"
"3211",32,42,17,0,4458,0,30,0,1,"N","T"
"3212",33,58,1,0,3613,0,20,1,1,"N","T"
"3213",48,87,2,0,6292,0,20,1,1,"N","T"
"3214",54,85,4,0,12207,0,40,1,1,"Y","V"
"3215",55,64,4,0,0,33,70,1,1,"N","T"
"3216",24,64,4,0,538,0,100,1,1,"N","V"
"3217",55,85,4,0,2910,0,33,1,1,"N","T"
"3218",88,82,0,0,0,33,60,0,1,"N","V"
"3219",67,83,1,1,0,0,20,0,1,"Y","V"
"3220",20,78,5,0,1019,0,50,1,1,"Y","V"
"3221",67,72,10,0,0,67,80,1,1,"N","T"
"3222",31,23,11,0,370,0,0,1,1,"Y","V"
"3223",23,85,4,0,1672,0,25,1,1,"Y","T"
"3224",46,65,2,0,3442,0,50,0,1,"Y","T"
"3225",18,91,0,0,700,0,0,0,1,"N","T"
"3226",86,62,2,0,7825,0,10,0,1,"N","T"
"3227",52,61,0,0,0,0,50,0,1,"N","T"
"3228",44,37,4,0,6474,0,50,0,1,"N","T"
"3229",57,42,19,0,2547,33,50,0,1,"N","V"
"3230",45,83,1,0,9315,0,50,1,1,"N","T"
"3231",46,67,3,0,965,0,50,1,1,"N","T"
"3232",52,67,3,0,6915,0,40,1,1,"Y","V"
"3233",51,87,1,0,4886,67,70,0,1,"Y","V"
"3234",62,37,4,0,10746,0,30,1,1,"Y","T"
"3235",32,54,0,1,2168,0,13,0,1,"Y","T"
"3236",82,42,17,0,7249,0,0,0,1,"N","V"
"3237",23,87,1,0,1265,0,33,0,1,"N","V"
"3238",39,63,3,0,3752,0,50,1,1,"N","T"
"3239",45,82,0,0,7110,0,30,0,1,"Y","V"
"3240",42,88,0,0,8738,0,10,0,1,"N","T"
"3241",37,89,0,0,3203,33,44,0,1,"N","V"
"3242",40,87,1,1,2149,0,50,0,1,"Y","T"
"3243",25,88,2,0,2505,0,50,1,1,"Y","V"
"3244",82,74,1,0,6564,0,0,0,1,"Y","T"
"3245",56,88,2,0,6872,0,40,1,1,"N","T"
"3246",53,42,17,0,4130,0,20,0,1,"N","T"
"3247",68,72,10,0,16651,0,50,1,1,"Y","T"
"3248",43,42,19,0,5857,67,70,0,1,"Y","T"
"3249",54,45,0,0,2225,0,38,0,1,"Y","T"
"3250",60,64,0,0,3457,33,80,0,1,"N","V"
"3251",52,45,0,0,2231,0,13,0,1,"N","V"
"3252",55,23,11,0,1793,0,25,1,1,"Y","V"
"3253",65,42,17,1,616,0,50,0,1,"Y","V"
"3254",68,76,0,1,7907,0,10,0,1,"N","V"
"3255",59,87,2,0,0,100,90,1,1,"Y","T"
"3256",32,54,0,0,5569,0,30,0,1,"N","T"
"3257",73,58,5,1,5466,0,0,0,1,"Y","V"
"3258",65,62,2,0,1630,0,50,1,1,"Y","T"
"3259",22,67,3,0,1265,0,67,1,1,"Y","T"
"3260",34,68,1,0,5082,0,20,0,1,"N","V"
"3261",33,63,3,0,3403,0,11,1,1,"Y","T"
"3262",45,45,0,1,3770,0,30,0,1,"Y","T"
"3263",43,58,1,0,5144,0,50,1,1,"N","T"
"3264",71,58,1,0,7026,0,40,1,1,"N","T"
"3265",68,64,4,0,6399,33,70,1,1,"Y","V"
"3266",87,61,0,0,0,100,80,0,1,"N","V"
"3267",56,83,1,0,8638,0,50,0,1,"N","V"
"3268",55,42,19,0,563,0,50,0,1,"Y","V"
"3269",21,97,0,0,793,100,100,1,1,"Y","T"
"3270",25,68,1,0,2056,0,17,0,1,"N","V"
"3271",63,63,3,0,0,33,60,1,1,"Y","T"
"3272",28,31,13,0,3611,0,40,0,1,"Y","T"
"3273",24,85,4,0,1971,0,60,1,1,"Y","V"
"3274",76,98,0,0,566,100,100,0,1,"Y","V"
"3275",76,88,2,1,3513,0,60,0,1,"N","T"
"3276",34,58,1,0,5673,33,70,1,1,"N","V"
"3277",62,89,0,0,10746,33,70,0,1,"N","T"
"3278",53,92,4,0,4893,33,70,1,1,"Y","T"
"3279",86,89,0,0,2770,0,33,0,1,"Y","T"
"3280",48,78,5,0,2505,0,25,1,1,"N","V"
"3281",63,78,5,0,15434,0,50,1,1,"N","T"
"3282",59,62,2,0,3513,0,30,0,1,"N","V"
"3283",41,87,2,0,3420,0,20,1,1,"N","T"
"3284",29,23,11,1,1215,0,50,1,1,"Y","V"
"3285",50,54,0,0,6147,0,0,0,1,"N","T"
"3286",62,88,2,1,0,67,80,1,1,"Y","T"
"3287",26,45,0,0,2163,0,33,0,1,"Y","T"
"3288",41,62,2,0,2437,0,0,0,1,"N","T"
"3289",42,98,0,0,4383,33,70,0,1,"N","T"
"3290",27,91,0,0,1716,0,0,0,1,"N","V"
"3291",70,87,1,0,519,0,0,0,1,"Y","T"
"3292",88,42,17,0,4109,0,0,0,1,"N","V"
"3293",55,89,0,0,10838,0,50,0,1,"N","T"
"3294",38,42,19,0,4269,0,0,0,1,"N","V"
"3295",50,42,17,0,7032,0,0,0,1,"Y","V"
"3296",40,63,3,0,538,0,0,1,1,"Y","T"
"3297",41,83,1,0,7286,0,10,0,1,"N","V"
"3298",28,88,2,0,3438,0,30,1,1,"Y","T"
"3299",56,78,5,0,5489,0,40,1,1,"Y","V"
"3300",24,89,0,0,2198,0,0,0,1,"N","V"
"3301",31,87,0,0,4856,0,0,0,1,"N","V"
"3302",46,58,1,0,1614,0,50,1,1,"N","T"
"3303",37,58,1,0,5485,33,70,1,1,"N","T"
"3304",43,97,0,0,4086,0,40,1,1,"Y","V"
"3305",48,87,1,0,3409,0,11,1,1,"Y","V"
"3306",33,54,0,0,3473,0,30,0,1,"N","V"
"3307",18,76,2,0,678,0,0,0,1,"N","V"
"3308",41,31,13,1,5695,0,10,0,1,"Y","V"
"3309",68,54,0,0,13688,0,40,0,1,"N","T"
"3310",68,87,2,0,0,0,40,1,1,"N","V"
"3311",43,61,0,0,1518,0,0,0,1,"N","T"
"3312",52,76,2,0,10929,0,40,0,1,"N","T"
"3313",23,42,19,0,1064,0,50,0,1,"Y","T"
"3314",40,92,4,0,7000,0,0,1,1,"N","T"
"3315",58,23,11,1,1553,0,25,1,1,"Y","T"
"3316",56,83,1,0,6024,67,80,1,1,"N","V"
"3317",44,85,4,0,6647,0,50,1,1,"N","T"
"3318",67,67,3,0,0,67,70,1,1,"Y","T"
"3319",33,45,0,0,5279,0,0,0,1,"Y","T"
"3320",61,23,11,1,0,33,50,0,1,"Y","V"
"3321",63,54,0,1,6166,0,0,0,1,"Y","T"
"3322",49,23,11,0,5506,0,20,1,1,"N","V"
"3323",56,64,4,0,4275,0,0,1,1,"N","V"
"3324",72,87,0,0,2164,100,75,0,1,"Y","V"
"3325",77,87,1,0,4443,0,10,0,1,"Y","T"
"3326",25,42,19,0,1995,0,40,0,1,"Y","T"
"3327",90,92,4,0,0,67,80,1,1,"Y","V"
"3328",44,67,3,0,3589,0,30,1,1,"N","V"
"3329",83,88,2,0,0,0,50,1,1,"N","V"
"3330",27,97,0,0,678,0,50,1,1,"Y","T"
"3331",43,54,0,0,1097,0,50,0,1,"N","T"
"3332",31,85,4,0,563,0,50,1,1,"N","T"
"3333",32,54,0,1,748,0,50,0,1,"Y","T"
"3334",61,76,2,0,7127,0,20,0,1,"N","V"
"3335",25,63,3,0,760,100,100,1,1,"Y","T"
"3336",28,63,3,0,1400,0,0,1,1,"N","T"
"3337",34,58,1,0,3129,0,33,1,1,"N","V"
"3338",36,62,2,0,610,0,0,0,1,"N","V"
"3339",32,88,0,0,4852,33,50,1,1,"N","T"
"3340",76,58,1,0,3585,67,70,1,1,"N","T"
"3341",75,85,4,0,0,0,60,1,1,"N","T"
"3342",50,42,17,0,2584,0,50,0,1,"Y","T"
"3343",60,23,11,1,6983,100,90,1,1,"Y","V"
"3344",59,85,4,0,10807,0,20,1,1,"N","T"
"3345",43,78,5,0,7543,0,50,1,1,"Y","V"
"3346",43,62,2,0,5626,0,0,0,1,"N","T"
"3347",73,87,0,0,563,0,50,0,1,"N","T"
"3348",21,87,1,0,883,0,50,0,1,"Y","V"
"3349",21,37,4,0,988,0,50,0,1,"N","V"
"3350",74,58,5,0,2826,33,33,0,1,"N","T"
"3351",79,67,3,0,6419,0,0,1,1,"Y","T"
"3352",86,97,0,0,0,0,50,1,1,"N","T"
"3353",34,31,13,0,1594,0,0,0,1,"N","V"
"3354",80,68,0,1,0,0,50,0,1,"Y","V"
"3355",47,64,0,0,9272,33,70,0,1,"N","T"
"3356",29,62,2,0,3435,0,40,0,1,"N","T"
"3357",33,61,0,0,5132,67,70,0,1,"N","T"
"3358",72,85,4,0,11559,33,70,1,1,"N","T"
"3359",48,42,17,0,631,0,50,0,1,"Y","V"
"3360",23,97,0,0,518,0,0,1,1,"N","V"
"3361",35,78,5,0,5142,100,80,1,1,"Y","V"
"3362",59,23,11,0,7775,0,40,1,1,"N","V"
"3363",40,63,3,0,7825,0,50,1,1,"N","V"
"3364",57,37,4,0,6980,0,50,0,1,"N","T"
"3365",77,31,13,0,6174,100,90,0,1,"Y","V"
"3366",43,87,2,0,1716,0,25,1,1,"Y","V"
"3367",77,85,4,0,2287,0,25,1,1,"N","T"
"3368",54,91,0,0,4612,33,70,0,1,"N","V"
"3369",63,58,1,0,512,0,100,1,1,"Y","T"
"3370",77,37,4,0,1215,100,100,0,1,"N","T"
"3371",72,67,3,0,0,33,60,1,1,"N","T"
"3372",59,54,0,1,5782,0,0,0,1,"Y","V"
"3373",75,98,0,1,1511,0,50,0,1,"N","V"
"3374",59,83,1,0,7809,0,50,1,1,"Y","V"
"3375",26,88,0,0,678,0,50,0,1,"Y","T"
"3376",26,23,11,0,874,0,0,1,1,"Y","T"
"3377",21,62,2,0,1134,0,0,0,1,"Y","T"
"3378",75,23,11,0,0,0,50,1,1,"Y","V"
"3379",47,64,4,0,1970,0,40,1,1,"Y","V"
"3380",67,67,3,0,0,0,40,1,1,"Y","T"
"3381",77,82,0,0,3998,33,70,0,1,"N","T"
"3382",55,53,2,0,770,0,50,1,1,"Y","V"
"3383",28,42,17,1,1999,0,40,0,1,"Y","T"
