"","user","variant","conversion"
"7802",7802,"control",1
"7803",7803,"control",0
"7804",7804,"control",0
"7805",7805,"control",0
"7806",7806,"control",0
"7807",7807,"control",0
"7808",7808,"control",0
"7809",7809,"control",0
"7810",7810,"control",0
"7811",7811,"control",0
"7812",7812,"control",0
"7813",7813,"control",0
"7814",7814,"control",0
"7815",7815,"control",0
"7816",7816,"control",0
"7817",7817,"control",0
"7818",7818,"control",0
"7819",7819,"control",0
"7820",7820,"control",0
"7821",7821,"control",0
"7822",7822,"control",0
"7823",7823,"control",0
"7824",7824,"control",0
"7825",7825,"control",0
"7826",7826,"control",0
"7827",7827,"control",0
"7828",7828,"control",0
"7829",7829,"control",0
"7830",7830,"control",0
"7831",7831,"control",0
"7832",7832,"control",0
"7833",7833,"control",0
"7834",7834,"control",0
"7835",7835,"control",0
"7836",7836,"control",0
"7837",7837,"control",0
"7838",7838,"control",0
"7839",7839,"control",0
"7840",7840,"control",0
"7841",7841,"control",0
"7842",7842,"control",0
"7843",7843,"control",1
"7844",7844,"control",0
"7845",7845,"control",0
"7846",7846,"control",0
"7847",7847,"control",0
"7848",7848,"control",0
"7849",7849,"control",0
"7850",7850,"control",0
"7851",7851,"control",0
"7852",7852,"control",0
"7853",7853,"control",0
"7854",7854,"control",0
"7855",7855,"control",0
"7856",7856,"control",0
"7857",7857,"control",0
"7858",7858,"control",0
"7859",7859,"control",0
"7860",7860,"control",0
"7861",7861,"control",0
"7862",7862,"control",0
"7863",7863,"control",0
"7864",7864,"control",0
"7865",7865,"control",0
"7866",7866,"control",0
"7867",7867,"control",0
"7868",7868,"control",0
"7869",7869,"control",0
"7870",7870,"control",0
"7871",7871,"control",0
"7872",7872,"control",0
"7873",7873,"control",0
"7874",7874,"control",0
"7875",7875,"control",0
"7876",7876,"control",0
"7877",7877,"control",0
"7878",7878,"control",0
"7879",7879,"control",0
"7880",7880,"control",0
"7881",7881,"control",0
"7882",7882,"control",0
"7883",7883,"control",0
"7884",7884,"control",0
"7885",7885,"control",0
"7886",7886,"control",0
"7887",7887,"control",0
"7888",7888,"control",0
"7889",7889,"control",0
"7890",7890,"control",0
"7891",7891,"control",0
"7892",7892,"control",0
"7893",7893,"control",0
"7894",7894,"control",0
"7895",7895,"control",0
"7896",7896,"control",0
"7897",7897,"control",0
"7898",7898,"control",0
"7899",7899,"control",0
"7900",7900,"control",0
"7901",7901,"control",0
"7902",7902,"control",0
"7903",7903,"control",0
"7904",7904,"control",0
"7905",7905,"control",0
"7906",7906,"control",0
"7907",7907,"control",0
"7908",7908,"control",0
"7909",7909,"control",0
"7910",7910,"control",0
"7911",7911,"control",0
"7912",7912,"control",0
"7913",7913,"control",0
"7914",7914,"control",1
"7915",7915,"control",0
"7916",7916,"control",0
"7917",7917,"control",0
"7918",7918,"control",0
"7919",7919,"control",0
"7920",7920,"control",0
"7921",7921,"control",0
"7922",7922,"control",0
"7923",7923,"control",0
"7924",7924,"control",0
"7925",7925,"control",0
"7926",7926,"control",0
"7927",7927,"control",0
"7928",7928,"control",0
"7929",7929,"control",0
"7930",7930,"control",1
"7931",7931,"control",0
"7932",7932,"control",0
"7933",7933,"control",0
"7934",7934,"control",0
"7935",7935,"control",0
"7936",7936,"control",0
"7937",7937,"control",0
"7938",7938,"control",0
"7939",7939,"control",0
"7940",7940,"control",0
"7941",7941,"control",0
"7942",7942,"control",0
"7943",7943,"control",0
"7944",7944,"control",0
"7945",7945,"control",0
"7946",7946,"control",0
"7947",7947,"control",0
"7948",7948,"control",0
"7949",7949,"control",0
"7950",7950,"control",0
"7951",7951,"control",0
"7952",7952,"control",0
"7953",7953,"control",0
"7954",7954,"control",0
"7955",7955,"control",0
"7956",7956,"control",1
"7957",7957,"control",0
"7958",7958,"control",0
"7959",7959,"control",0
"7960",7960,"control",0
"7961",7961,"control",0
"7962",7962,"control",0
"7963",7963,"control",0
"7964",7964,"control",0
"7965",7965,"control",0
"7966",7966,"control",0
"7967",7967,"control",0
"7968",7968,"control",0
"7969",7969,"control",0
"7970",7970,"control",0
"7971",7971,"control",0
"7972",7972,"control",0
"7973",7973,"control",0
"7974",7974,"control",0
"7975",7975,"control",0
"7976",7976,"control",0
"7977",7977,"control",1
"7978",7978,"control",0
"7979",7979,"control",0
"7980",7980,"control",0
"7981",7981,"control",0
"7982",7982,"control",0
"7983",7983,"control",0
"7984",7984,"control",0
"7985",7985,"control",0
"7986",7986,"control",0
"7987",7987,"control",0
"7988",7988,"control",0
"7989",7989,"control",0
"7990",7990,"control",0
"7991",7991,"control",0
"7992",7992,"control",0
"7993",7993,"control",0
"7994",7994,"control",1
"7995",7995,"control",0
"7996",7996,"control",0
"7997",7997,"control",0
"7998",7998,"control",0
"7999",7999,"control",0
"8000",8000,"control",0
"8001",8001,"control",0
"8002",8002,"control",0
"8003",8003,"control",0
"8004",8004,"control",0
"8005",8005,"control",1
"8006",8006,"control",0
"8007",8007,"control",0
"8008",8008,"control",0
"8009",8009,"control",0
"8010",8010,"control",0
"8011",8011,"control",0
"8012",8012,"control",1
"8013",8013,"control",0
"8014",8014,"control",0
"8015",8015,"control",0
"8016",8016,"control",0
"8017",8017,"control",0
"8018",8018,"control",0
"8019",8019,"control",0
"8020",8020,"control",0
"8021",8021,"control",0
"8022",8022,"control",0
"8023",8023,"control",0
"8024",8024,"control",0
"8025",8025,"control",0
"8026",8026,"control",0
"8027",8027,"control",0
"8028",8028,"control",0
"8029",8029,"control",0
"8030",8030,"control",0
"8031",8031,"control",0
"8032",8032,"control",0
"8033",8033,"control",0
"8034",8034,"control",0
"8035",8035,"control",0
"8036",8036,"control",0
"8037",8037,"control",0
"8038",8038,"control",0
"8039",8039,"control",0
"8040",8040,"control",0
"8041",8041,"control",0
"8042",8042,"control",0
"8043",8043,"control",0
"8044",8044,"control",0
"8045",8045,"control",0
"8046",8046,"control",0
"8047",8047,"control",0
"8048",8048,"control",0
"8049",8049,"control",0
"8050",8050,"control",0
"8051",8051,"control",0
"8052",8052,"control",0
"8053",8053,"control",0
"8054",8054,"control",0
"8055",8055,"control",0
"8056",8056,"control",0
"8057",8057,"control",0
"8058",8058,"control",0
"8059",8059,"control",0
"8060",8060,"control",0
"8061",8061,"control",0
"8062",8062,"control",0
"8063",8063,"control",0
"8064",8064,"control",0
"8065",8065,"control",0
"8066",8066,"control",0
"8067",8067,"control",0
"8068",8068,"control",0
"8069",8069,"control",0
"8070",8070,"control",0
"8071",8071,"control",0
"8072",8072,"control",0
"8073",8073,"control",0
"8074",8074,"control",0
"8075",8075,"control",0
"8076",8076,"control",0
"8077",8077,"control",0
"8078",8078,"control",0
"8079",8079,"control",0
"8080",8080,"control",0
"8081",8081,"control",0
"8082",8082,"control",0
"8083",8083,"control",0
"8084",8084,"control",0
"8085",8085,"control",0
"8086",8086,"control",0
"8087",8087,"control",0
"8088",8088,"control",0
"8089",8089,"control",1
"8090",8090,"control",0
"8091",8091,"control",0
"8092",8092,"control",0
"8093",8093,"control",0
"8094",8094,"control",0
"8095",8095,"control",0
"8096",8096,"control",0
"8097",8097,"control",0
"8098",8098,"control",0
"8099",8099,"control",0
"8100",8100,"control",0
"8101",8101,"control",0
"8102",8102,"control",0
"8103",8103,"control",0
"8104",8104,"control",0
"8105",8105,"control",0
"8106",8106,"control",0
"8107",8107,"control",0
"8108",8108,"control",0
"8109",8109,"control",0
"8110",8110,"control",0
"8111",8111,"control",0
"8112",8112,"control",0
"8113",8113,"control",0
"8114",8114,"control",0
"8115",8115,"control",0
"8116",8116,"control",0
"8117",8117,"control",0
"8118",8118,"control",0
"8119",8119,"control",0
"8120",8120,"control",0
"8121",8121,"control",0
"8122",8122,"control",0
"8123",8123,"control",1
"8124",8124,"control",0
"8125",8125,"control",1
"8126",8126,"control",0
"8127",8127,"control",0
"8128",8128,"control",0
"8129",8129,"control",0
"8130",8130,"control",0
"8131",8131,"control",0
"8132",8132,"control",0
"8133",8133,"control",0
"8134",8134,"control",0
"8135",8135,"control",0
"8136",8136,"control",0
"8137",8137,"control",0
"8138",8138,"control",0
"8139",8139,"control",0
"8140",8140,"control",0
"8141",8141,"control",0
"8142",8142,"control",0
"8143",8143,"control",0
"8144",8144,"control",0
"8145",8145,"control",0
"8146",8146,"control",0
"8147",8147,"control",0
"8148",8148,"control",0
"8149",8149,"control",0
"8150",8150,"control",0
"8151",8151,"control",0
"8152",8152,"control",0
"8153",8153,"control",0
"8154",8154,"control",0
"8155",8155,"control",0
"8156",8156,"control",0
"8157",8157,"control",0
"8158",8158,"control",0
"8159",8159,"control",0
"8160",8160,"control",1
"8161",8161,"control",0
"8162",8162,"control",0
"8163",8163,"control",0
"8164",8164,"control",0
"8165",8165,"control",0
"8166",8166,"control",0
"8167",8167,"control",0
"8168",8168,"control",0
"8169",8169,"control",0
"8170",8170,"control",0
"8171",8171,"control",0
"8172",8172,"control",0
"8173",8173,"control",0
"8174",8174,"control",0
"8175",8175,"control",0
"8176",8176,"control",0
"8177",8177,"control",0
"8178",8178,"control",0
"8179",8179,"control",0
"8180",8180,"control",0
"8181",8181,"control",0
"8182",8182,"control",0
"8183",8183,"control",0
"8184",8184,"control",0
"8185",8185,"control",0
"8186",8186,"control",0
"8187",8187,"control",0
"8188",8188,"control",0
"8189",8189,"control",1
"8190",8190,"control",0
"8191",8191,"control",0
"8192",8192,"control",0
"8193",8193,"control",0
"8194",8194,"control",0
"8195",8195,"control",0
"8196",8196,"control",0
"8197",8197,"control",0
"8198",8198,"control",0
"8199",8199,"control",0
"8200",8200,"control",0
"8201",8201,"control",0
"8202",8202,"control",0
"8203",8203,"control",0
"8204",8204,"control",0
"8205",8205,"control",0
"8206",8206,"control",0
"8207",8207,"control",0
"8208",8208,"control",0
"8209",8209,"control",0
"8210",8210,"control",1
"8211",8211,"control",0
"8212",8212,"control",0
"8213",8213,"control",0
"8214",8214,"control",0
"8215",8215,"control",0
"8216",8216,"control",0
"8217",8217,"control",0
"8218",8218,"control",0
"8219",8219,"control",0
"8220",8220,"control",0
"8221",8221,"control",0
"8222",8222,"control",0
"8223",8223,"control",0
"8224",8224,"control",0
"8225",8225,"control",0
"8226",8226,"control",0
"8227",8227,"control",0
"8228",8228,"control",0
"8229",8229,"control",0
"8230",8230,"control",0
"8231",8231,"control",0
"8232",8232,"control",0
"8233",8233,"control",0
"8234",8234,"control",1
"8235",8235,"control",0
"8236",8236,"control",0
"8237",8237,"control",0
"8238",8238,"control",0
"8239",8239,"control",0
"8240",8240,"control",0
"8241",8241,"control",0
"8242",8242,"control",0
"8243",8243,"control",0
"8244",8244,"control",0
"8245",8245,"control",0
"8246",8246,"control",0
"8247",8247,"control",0
"8248",8248,"control",0
"8249",8249,"control",0
"8250",8250,"control",0
"8251",8251,"control",0
"8252",8252,"control",0
"8253",8253,"control",0
"8254",8254,"control",0
"8255",8255,"control",0
"8256",8256,"control",0
"8257",8257,"control",0
"8258",8258,"control",0
"8259",8259,"control",0
"8260",8260,"control",0
"8261",8261,"control",0
"8262",8262,"control",0
"8263",8263,"control",0
"8264",8264,"control",0
"8265",8265,"control",0
"8266",8266,"control",0
"8267",8267,"control",0
"8268",8268,"control",0
"8269",8269,"control",0
"8270",8270,"control",0
"8271",8271,"control",0
"8272",8272,"control",0
"8273",8273,"control",0
"8274",8274,"control",0
"8275",8275,"control",0
"8276",8276,"control",0
"8277",8277,"control",0
"8278",8278,"control",0
"8279",8279,"control",0
"8280",8280,"control",0
"8281",8281,"control",0
"8282",8282,"control",1
"8283",8283,"control",0
"8284",8284,"control",0
"8285",8285,"control",0
"8286",8286,"control",0
"8287",8287,"control",0
"8288",8288,"control",0
"8289",8289,"control",0
"8290",8290,"control",0
"8291",8291,"control",0
"8292",8292,"control",0
"8293",8293,"control",0
"8294",8294,"control",0
"8295",8295,"control",0
"8296",8296,"control",0
"8297",8297,"control",0
"8298",8298,"control",0
"8299",8299,"control",0
"8300",8300,"control",0
"8301",8301,"control",0
"8302",8302,"control",0
"8303",8303,"control",0
"8304",8304,"control",0
"8305",8305,"control",0
"8306",8306,"control",1
"8307",8307,"control",0
"8308",8308,"control",0
"8309",8309,"control",0
"8310",8310,"control",0
"8311",8311,"control",0
"8312",8312,"control",0
"8313",8313,"control",0
"8314",8314,"control",0
"8315",8315,"control",0
"8316",8316,"control",0
"8317",8317,"control",0
"8318",8318,"control",0
"8319",8319,"control",0
"8320",8320,"control",0
"8321",8321,"control",0
"8322",8322,"control",0
"8323",8323,"control",0
"8324",8324,"control",0
"8325",8325,"control",0
"8326",8326,"control",0
"8327",8327,"control",0
"8328",8328,"control",0
"8329",8329,"control",0
"8330",8330,"control",0
"8331",8331,"control",0
"8332",8332,"control",0
"8333",8333,"control",0
"8334",8334,"control",0
"8335",8335,"control",0
"8336",8336,"control",0
"8337",8337,"control",0
"8338",8338,"control",1
"8339",8339,"control",0
"8340",8340,"control",0
"8341",8341,"control",0
"8342",8342,"control",0
"8343",8343,"control",0
"8344",8344,"control",0
"8345",8345,"control",0
"8346",8346,"control",0
"8347",8347,"control",0
"8348",8348,"control",0
"8349",8349,"control",0
"8350",8350,"control",0
"8351",8351,"control",0
"8352",8352,"control",0
"8353",8353,"control",0
"8354",8354,"control",1
"8355",8355,"control",0
"8356",8356,"control",0
"8357",8357,"control",0
"8358",8358,"control",0
"8359",8359,"control",0
"8360",8360,"control",0
"8361",8361,"control",0
"8362",8362,"control",0
"8363",8363,"control",0
"8364",8364,"control",0
"8365",8365,"control",0
"8366",8366,"control",0
"8367",8367,"control",0
"8368",8368,"control",0
"8369",8369,"control",0
"8370",8370,"control",0
"8371",8371,"control",0
"8372",8372,"control",0
"8373",8373,"control",0
"8374",8374,"control",0
"8375",8375,"control",0
"8376",8376,"control",0
"8377",8377,"control",0
"8378",8378,"control",0
"8379",8379,"control",1
"8380",8380,"control",0
"8381",8381,"control",0
"8382",8382,"control",1
"8383",8383,"control",0
"8384",8384,"control",0
"8385",8385,"control",0
"8386",8386,"control",0
"8387",8387,"control",1
"8388",8388,"control",0
"8389",8389,"control",0
"8390",8390,"control",0
"8391",8391,"control",0
"8392",8392,"control",0
"8393",8393,"control",0
"8394",8394,"control",0
"8395",8395,"control",0
"8396",8396,"control",0
"8397",8397,"control",0
"8398",8398,"control",0
"8399",8399,"control",1
"8400",8400,"control",1
"8401",8401,"control",0
"8402",8402,"control",0
"8403",8403,"control",1
"8404",8404,"control",0
"8405",8405,"control",0
"8406",8406,"control",0
"8407",8407,"control",0
"8408",8408,"control",1
"8409",8409,"control",0
"8410",8410,"control",0
"8411",8411,"control",0
"8412",8412,"control",0
"8413",8413,"control",0
"8414",8414,"control",0
"8415",8415,"control",0
"8416",8416,"control",0
"8417",8417,"control",0
"8418",8418,"control",0
"8419",8419,"control",0
"8420",8420,"control",0
"8421",8421,"control",0
"8422",8422,"control",0
"8423",8423,"control",0
"8424",8424,"control",0
"8425",8425,"control",0
"8426",8426,"control",0
"8427",8427,"control",0
"8428",8428,"control",0
"8429",8429,"control",0
"8430",8430,"control",0
"8431",8431,"control",0
"8432",8432,"control",0
"8433",8433,"control",0
"8434",8434,"control",0
"8435",8435,"control",0
"8436",8436,"control",0
