"user","variant","conversion"
16245,"control",0
16246,"control",0
16247,"control",0
16248,"control",0
16249,"control",0
16250,"control",0
16251,"control",0
16252,"control",0
16253,"control",0
16254,"control",0
16255,"control",0
16256,"control",0
16257,"control",0
16258,"control",0
16259,"control",0
16260,"control",0
16261,"control",0
16262,"control",0
16263,"control",0
16264,"control",0
16265,"control",0
16266,"control",0
16267,"control",0
16268,"control",0
16269,"control",0
16270,"control",0
16271,"control",0
16272,"control",0
16273,"control",0
16274,"control",0
16275,"control",0
16276,"control",0
16277,"control",0
16278,"control",0
16279,"control",0
16280,"control",0
16281,"control",0
16282,"control",0
16283,"control",0
16284,"control",0
16285,"control",0
16286,"control",0
16287,"control",0
16288,"control",0
16289,"control",0
16290,"control",0
16291,"control",0
16292,"control",0
16293,"control",0
16294,"control",0
16295,"control",1
16296,"control",0
16297,"control",0
16298,"control",0
16299,"control",0
16300,"control",1
16301,"control",0
16302,"control",0
16303,"control",0
16304,"control",0
16305,"control",0
16306,"control",0
16307,"control",0
16308,"control",0
16309,"control",0
16310,"control",0
16311,"control",0
16312,"control",0
16313,"control",0
16314,"control",0
16315,"control",0
16316,"control",0
16317,"control",0
16318,"control",0
16319,"control",0
16320,"control",0
16321,"control",0
16322,"control",0
16323,"control",0
16324,"control",0
16325,"control",0
16326,"control",0
16327,"control",0
16328,"control",0
16329,"control",0
16330,"control",1
16331,"control",0
16332,"control",0
16333,"control",0
16334,"control",0
16335,"control",0
16336,"control",0
16337,"control",0
16338,"control",0
16339,"control",0
16340,"control",0
16341,"control",0
16342,"control",0
16343,"control",0
16344,"control",0
16345,"control",0
16346,"control",0
16347,"control",0
16348,"control",0
16349,"control",0
16350,"control",0
16351,"control",0
16352,"control",0
16353,"control",0
16354,"control",0
16355,"control",0
16356,"control",0
16357,"control",0
16358,"control",0
16359,"control",0
16360,"control",0
16361,"control",0
16362,"control",0
16363,"control",0
16364,"control",0
16365,"control",0
16366,"control",0
16367,"control",0
16368,"control",0
16369,"control",0
16370,"control",0
16371,"control",0
16372,"control",0
16373,"control",0
16374,"control",0
16375,"control",0
16376,"control",0
16377,"control",0
16378,"control",0
16379,"control",0
16380,"control",0
16381,"control",0
16382,"control",0
16383,"control",0
16384,"control",0
16385,"control",0
16386,"control",0
16387,"control",0
16388,"control",0
16389,"control",0
16390,"control",0
16391,"control",0
16392,"control",0
16393,"control",0
16394,"control",0
16395,"control",0
16396,"control",0
16397,"control",0
16398,"control",0
16399,"control",0
16400,"control",0
16401,"control",0
16402,"control",0
16403,"control",0
16404,"control",0
16405,"control",0
16406,"control",0
16407,"control",0
16408,"control",0
16409,"control",0
16410,"control",0
16411,"control",0
16412,"control",0
16413,"control",0
16414,"control",0
16415,"control",0
16416,"control",0
16417,"control",0
16418,"control",0
16419,"control",0
16420,"control",0
16421,"control",0
16422,"control",0
16423,"control",0
16424,"control",0
16425,"control",0
16426,"control",0
16427,"control",0
16428,"control",0
16429,"control",0
16430,"control",0
16431,"control",0
16432,"control",0
16433,"control",0
16434,"control",0
16435,"control",0
16436,"control",0
16437,"control",0
16438,"control",0
16439,"control",0
16440,"control",0
16441,"control",0
16442,"control",0
16443,"control",0
16444,"control",0
16445,"control",0
16446,"control",0
16447,"control",0
16448,"control",0
16449,"control",0
16450,"control",0
16451,"control",0
16452,"control",0
16453,"control",0
16454,"control",0
16455,"control",0
16456,"control",0
16457,"control",0
16458,"control",0
16459,"control",0
16460,"control",0
16461,"control",0
16462,"control",0
16463,"control",0
16464,"control",0
16465,"control",0
16466,"control",0
16467,"control",0
16468,"control",1
16469,"control",0
16470,"control",1
16471,"control",0
16472,"control",0
16473,"control",0
16474,"control",0
16475,"control",0
16476,"control",0
16477,"control",0
16478,"control",0
16479,"control",0
16480,"control",0
16481,"control",0
16482,"control",0
16483,"control",0
16484,"control",0
16485,"control",0
16486,"control",0
16487,"control",0
16488,"control",0
16489,"control",0
16490,"control",0
16491,"control",0
16492,"control",0
16493,"control",0
16494,"control",0
16495,"control",0
16496,"control",0
16497,"control",0
16498,"control",0
16499,"control",0
16500,"control",0
16501,"control",0
16502,"control",0
16503,"control",0
16504,"control",0
16505,"control",0
16506,"control",0
16507,"control",0
16508,"control",0
16509,"control",0
16510,"control",0
16511,"control",0
16512,"control",0
16513,"control",0
16514,"control",0
16515,"control",0
16516,"control",0
16517,"control",0
16518,"control",0
16519,"control",0
16520,"control",0
16521,"control",0
16522,"control",0
16523,"control",0
16524,"control",0
16525,"control",0
16526,"control",0
16527,"control",0
16528,"control",0
16529,"control",0
16530,"control",0
16531,"control",0
16532,"control",0
16533,"control",0
16534,"control",0
16535,"control",1
16536,"control",0
16537,"control",0
16538,"control",0
16539,"control",0
16540,"control",0
16541,"control",0
16542,"control",1
16543,"control",0
16544,"control",0
16545,"control",0
16546,"control",0
16547,"control",0
16548,"control",0
16549,"control",0
16550,"control",0
16551,"control",0
16552,"control",0
16553,"control",0
16554,"control",0
16555,"control",0
16556,"control",0
16557,"control",0
16558,"control",0
16559,"control",0
16560,"control",0
16561,"control",0
16562,"control",0
16563,"control",0
16564,"control",1
16565,"control",0
16566,"control",0
16567,"control",0
16568,"control",0
16569,"control",0
16570,"control",0
16571,"control",0
16572,"control",0
16573,"control",0
16574,"control",0
16575,"control",0
16576,"control",0
16577,"control",0
16578,"control",0
16579,"control",0
16580,"control",0
16581,"control",0
16582,"control",0
16583,"control",0
16584,"control",0
16585,"control",0
16586,"control",0
16587,"control",0
16588,"control",0
16589,"control",0
16590,"control",0
16591,"control",0
16592,"control",1
16593,"control",0
16594,"control",0
16595,"control",0
16596,"control",0
16597,"control",0
16598,"control",0
16599,"control",0
16600,"control",0
16601,"control",0
16602,"control",0
16603,"control",0
16604,"control",0
16605,"control",0
16606,"control",0
16607,"control",0
16608,"control",0
16609,"control",0
16610,"control",0
16611,"control",0
16612,"control",0
16613,"control",0
16614,"control",1
16615,"control",0
16616,"control",0
16617,"control",0
16618,"control",0
16619,"control",0
16620,"control",0
16621,"control",0
16622,"control",0
16623,"control",0
16624,"control",0
16625,"control",0
16626,"control",0
16627,"control",0
16628,"control",0
16629,"control",0
16630,"control",1
16631,"control",0
16632,"control",0
16633,"control",0
16634,"control",0
16635,"control",0
16636,"control",0
16637,"control",0
16638,"control",0
16639,"control",0
16640,"control",0
16641,"control",0
16642,"control",0
16643,"control",0
16644,"control",0
16645,"control",0
16646,"control",0
16647,"control",0
16648,"control",0
16649,"control",0
16650,"control",0
16651,"control",0
16652,"control",0
16653,"control",0
16654,"control",0
16655,"control",0
16656,"control",0
16657,"control",0
16658,"control",0
16659,"control",0
16660,"control",0
16661,"control",0
16662,"control",0
16663,"control",0
16664,"control",0
16665,"control",0
16666,"control",0
16667,"control",1
16668,"control",0
16669,"control",0
16670,"control",0
16671,"control",1
16672,"control",0
16673,"control",0
16674,"control",0
16675,"control",0
16676,"control",0
16677,"control",0
16678,"control",0
16679,"control",0
16680,"control",0
16681,"control",0
16682,"control",0
16683,"control",0
16684,"control",0
16685,"control",0
16686,"control",0
16687,"control",0
16688,"control",0
16689,"control",0
16690,"control",0
16691,"control",0
16692,"control",0
16693,"control",0
16694,"control",0
16695,"control",0
16696,"control",0
16697,"control",0
16698,"control",0
16699,"control",0
16700,"control",0
16701,"control",0
16702,"control",0
16703,"control",0
16704,"control",0
16705,"control",0
16706,"control",0
16707,"control",0
16708,"control",0
16709,"control",0
16710,"control",0
16711,"control",0
16712,"control",0
16713,"control",0
16714,"control",0
16715,"control",0
16716,"control",0
16717,"control",0
16718,"control",0
16719,"control",0
16720,"control",0
16721,"control",0
16722,"control",0
16723,"control",0
16724,"control",0
16725,"control",0
16726,"control",0
16727,"control",0
16728,"control",0
16729,"control",0
16730,"control",0
16731,"control",0
16732,"control",0
16733,"control",0
16734,"control",0
16735,"control",1
16736,"control",0
16737,"control",0
16738,"control",0
16739,"control",0
16740,"control",0
16741,"control",0
16742,"control",0
16743,"control",0
16744,"control",0
16745,"control",0
16746,"control",0
16747,"control",0
16748,"control",0
16749,"control",0
16750,"control",0
16751,"control",0
16752,"control",1
16753,"control",0
16754,"control",0
16755,"control",0
16756,"control",0
16757,"control",0
16758,"control",0
16759,"control",0
16760,"control",0
16761,"control",0
16762,"control",0
16763,"control",0
16764,"control",0
16765,"control",0
16766,"control",0
16767,"control",0
16768,"control",0
16769,"control",0
16770,"control",0
16771,"control",0
16772,"control",0
16773,"control",0
16774,"control",0
16775,"control",0
16776,"control",0
16777,"control",0
16778,"control",0
16779,"control",0
16780,"control",0
16781,"control",0
16782,"control",0
16783,"control",0
16784,"control",0
16785,"control",0
16786,"control",0
16787,"control",1
16788,"control",0
16789,"control",0
16790,"control",0
16791,"control",0
16792,"control",0
16793,"control",0
16794,"control",0
16795,"control",0
16796,"control",0
16797,"control",0
16798,"control",0
16799,"control",0
16800,"control",0
16801,"control",0
16802,"control",0
16803,"control",0
16804,"control",0
16805,"control",0
16806,"control",0
16807,"control",0
16808,"control",0
16809,"control",0
16810,"control",1
16811,"control",0
16812,"control",0
16813,"control",0
16814,"control",0
16815,"control",0
16816,"control",0
16817,"control",0
16818,"control",0
16819,"control",0
16820,"control",0
16821,"control",0
16822,"control",0
16823,"control",0
16824,"control",0
16825,"control",0
16826,"control",0
16827,"control",0
16828,"control",0
16829,"control",0
16830,"control",0
16831,"control",0
16832,"control",0
16833,"control",0
16834,"control",0
16835,"control",0
16836,"control",0
16837,"control",0
16838,"control",0
16839,"control",0
16840,"control",0
16841,"control",0
16842,"control",0
16843,"control",0
16844,"control",0
16845,"control",0
16846,"control",0
16847,"control",0
16848,"control",0
16849,"control",0
16850,"control",0
16851,"control",0
16852,"control",0
16853,"control",0
16854,"control",0
16855,"control",0
16856,"control",0
16857,"control",0
16858,"control",0
16859,"control",0
16860,"control",0
16861,"control",0
16862,"control",0
16863,"control",0
16864,"control",0
16865,"control",0
